train/actor_loss,train/n_updates,train/ent_coef,time/total_timesteps,train/learning_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
-113.16078186035156,158623,0.0771159827709198,158724,0.0003,12,1220,179.06,217.64397662,9.319356918334961,-0.4303589165210724,12476,,
-111.69618225097656,158899,0.07681272178888321,159000,0.0003,,,,,14.342813491821289,0.2070583701133728,,12518.4,20242.42998447397
-111.46879577636719,159867,0.07752490043640137,159968,0.0003,12,1224,186.91,228.28899015,15.045501708984375,0.7536236047744751,13151,,
-108.7387924194336,159899,0.0776219442486763,160000,0.0003,,,,,30.63018798828125,0.1244836151599884,,665.8,725.1153951619508
-114.90939331054688,160333,0.07663186639547348,160434,0.0003,12,1228,186.06,227.95458227999995,11.903575897216797,-0.2571830749511719,13210,,
-112.69927978515625,160899,0.07750209420919418,161000,0.0003,,,,,11.411794662475586,-0.5473571419715881,,636.0,720.5975441678332
-113.82118225097656,161566,0.07457496970891953,161667,0.0003,12,1232,192.69,236.47561858000006,21.887807846069336,0.20711007714271545,13289,,
-114.2281494140625,161899,0.07589621841907501,162000,0.0003,,,,,9.936323165893555,0.03136610984802246,,2099.2,2838.2158498060476
-111.065673828125,161943,0.07601620256900787,162044,0.0003,12,1236,191.08,234.5917679,15.35384750366211,1.0829010009765625,13417,,
-115.42529296875,162899,0.07324517518281937,163000,0.0003,,,,,16.064598083496094,0.04385983943939209,,1014.0,1366.6006608877283
-113.44314575195312,163022,0.07305586338043213,163123,0.0003,12,1240,186.13,230.38677224,11.84615707397461,0.14345231652259827,13510,,
-110.63494873046875,163899,0.0692804753780365,164000,0.0003,,,,,20.811601638793945,0.6687436699867249,,394.2,427.90347446825507
-112.21166229248047,164162,0.06955777108669281,164263,0.0003,12,1244,193.28,239.40118127999997,9.691347122192383,0.20160073041915894,13574,,
-111.51835632324219,164899,0.07000642269849777,165000,0.0003,,,,,24.130327224731445,0.07372783124446869,,953.2,1111.6186478240409
-111.77731323242188,165065,0.06950511783361435,165166,0.0003,12,1248,195.85,242.90117192000002,18.300769805908203,-0.7545104026794434,13660,,
-113.2438735961914,165552,0.07179125398397446,165653,0.0003,12,1252,193.78,241.09417816000004,10.093755722045898,0.2296513319015503,13678,,
-113.96919250488281,165899,0.07176099717617035,166000,0.0003,,,,,12.859332084655762,-0.17159944772720337,,586.0,703.4021239109109
-110.99382019042969,166099,0.0713491141796112,166200,0.0003,12,1256,193.24,241.34530929999997,34.546417236328125,-0.0023787319660186768,13736,,
-108.86347198486328,166866,0.06891882419586182,166967,0.0003,12,1260,192.3,240.19162938000002,13.372369766235352,0.9149060249328613,13762,,
-113.33671569824219,166899,0.06910793483257294,167000,0.0003,,,,,9.867632865905762,0.4378410875797272,,994.2,1324.8592433917136
-113.9255599975586,167470,0.06876016408205032,167571,0.0003,12,1264,190.42,238.80276626,10.285572052001953,0.19665518403053284,13841,,
-114.01994323730469,167831,0.06982500106096268,167932,0.0003,12,1268,189.67,238.21605843000006,11.33433723449707,-0.32141032814979553,13856,,
-112.79885864257812,167899,0.06947734951972961,168000,0.0003,,,,,13.177501678466797,0.9693466424942017,,979.0,1102.784605422025
-110.81261444091797,168418,0.06743618845939636,168519,0.0003,12,1272,186.15,234.34440987999994,10.023506164550781,0.8542195558547974,13934,,
-108.27747344970703,168899,0.06833260506391525,169000,0.0003,,,,,22.916976928710938,-0.19487710297107697,,541.6,561.2967761326133
-112.39906311035156,169014,0.06729724258184433,169115,0.0003,12,1276,187.49,235.87359934999998,17.690143585205078,-0.4458991289138794,13990,,
-109.63030242919922,169899,0.0674361065030098,170000,0.0003,,,,,10.246851921081543,0.27329379320144653,,1113.4,1434.0325606263766
-108.60466003417969,170004,0.06711462140083313,170105,0.0003,12,1280,190.34,240.77168632999994,30.70893669128418,0.4465106725692749,14086,,
-111.52723693847656,170270,0.06620749086141586,170371,0.0003,12,1284,185.62,234.35824455,16.788053512573242,-0.09550829231739044,14099,,
-112.8970718383789,170899,0.06499799340963364,171000,0.0003,,,,,11.03632926940918,0.23510265350341797,,734.2,893.2722322411973
-112.79641723632812,170963,0.06531379371881485,171064,0.0003,12,1288,185.51,234.44701292999997,16.827680587768555,0.5272846221923828,14167,,
-108.79298400878906,171899,0.06506416201591492,172000,0.0003,,,,,7.447347640991211,0.8500044345855713,,784.6,965.6279609280991
-110.92979431152344,172154,0.0645538717508316,172255,0.0003,12,1292,192.87,244.04317897999996,12.5049467086792,-0.5687651038169861,14252,,
-111.4592514038086,172899,0.06401145458221436,173000,0.0003,,,,,7.105996608734131,0.30188727378845215,,1017.2,1491.6617531437635
-109.61004638671875,173601,0.06217487156391144,173702,0.0003,12,1296,195.02,246.59786598,24.946409225463867,0.04742854833602905,14356,,
-108.14096069335938,173899,0.06032881140708923,174000,0.0003,,,,,12.782913208007812,-0.19041532278060913,,439.8,480.8990548311878
-106.7868881225586,174239,0.06116783246397972,174340,0.0003,12,1300,192.18,243.95676638,10.99289321899414,-0.4352906346321106,14408,,
-108.6477279663086,174899,0.06208750233054161,175000,0.0003,,,,,14.797470092773438,0.010571062564849854,,590.6,644.7280925611354
-109.49201202392578,175256,0.06114623323082924,175357,0.0003,12,1304,196.05,248.80634705,12.392740249633789,-0.12914139032363892,14479,,
-110.1227798461914,175899,0.06251631677150726,176000,0.0003,,,,,18.042699813842773,0.2594480514526367,,859.6,1073.8877333600708
-110.73672485351562,176217,0.06379664689302444,176318,0.0003,12,1308,195.79,247.25041689000003,12.840974807739258,0.09641454368829727,14561,,
-108.95497131347656,176649,0.06392201036214828,176750,0.0003,12,1312,191.54,241.85331827,12.232429504394531,-0.2175694704055786,14578,,
-111.84782409667969,176899,0.06453071534633636,177000,0.0003,,,,,48.370262145996094,-0.38729119300842285,,603.4,682.7363570238151
-108.52391052246094,177899,0.062222693115472794,178000,0.0003,,,,,14.976216316223145,0.08431294560432434,,485.6,530.1630935215865
-109.1497802734375,177979,0.06181667000055313,178080,0.0003,12,1316,196.72,249.61433412999997,14.691547393798828,-0.4547598361968994,14690,,
-111.40505981445312,178882,0.0604572519659996,178983,0.0003,12,1320,202.59,257.62990859000007,13.680987358093262,0.49241381883621216,14721,,
-109.16505432128906,178899,0.06057560071349144,179000,0.0003,,,,,46.98591613769531,-0.4953742027282715,,2496.8,3632.0078543568684
-105.24976348876953,179534,0.05991428345441818,179635,0.0003,12,1324,196.67,250.86562092000003,11.483232498168945,0.49323099851608276,14876,,
-107.11451721191406,179899,0.0587645024061203,180000,0.0003,,,,,17.509424209594727,-0.14359521865844727,,527.2,557.2402745499155
-106.93144226074219,179982,0.05922648683190346,180083,0.0003,12,1328,196.49,249.92837643000001,11.366499900817871,0.5329633951187134,14928,,
-106.76766204833984,180569,0.05990205705165863,180670,0.0003,12,1332,190.03,242.80329966999997,17.666492462158203,0.5726621150970459,14949,,
-110.98358154296875,180899,0.059296395629644394,181000,0.0003,,,,,25.0997314453125,0.06923477351665497,,954.0,1285.6163120704718
-107.14618682861328,180989,0.05922607704997063,181090,0.0003,12,1336,190.46,243.1807999,13.151191711425781,1.4739575386047363,15021,,
-108.44573974609375,181649,0.05918993428349495,181750,0.0003,12,1340,186.27,236.79611394,18.192611694335938,-0.0030832141637802124,15045,,
-108.31880187988281,181899,0.058966659009456635,182000,0.0003,,,,,43.5732307434082,0.1492803990840912,,1008.4,1255.1122980171035
-108.85380554199219,182104,0.058266282081604004,182205,0.0003,12,1344,179.42,228.95021662,43.04553985595703,0.43726298213005066,15120,,
-104.28346252441406,182856,0.057168155908584595,182957,0.0003,12,1348,177.91,227.62339285999994,11.393754959106445,0.548704206943512,15146,,
-108.89671325683594,182899,0.05736444890499115,183000,0.0003,,,,,20.497699737548828,0.3810023367404938,,832.4,958.8157336210112
-108.4986572265625,183899,0.05343422293663025,184000,0.0003,,,,,11.525716781616211,0.3939245045185089,,2442.6,3683.9073154250996
-107.2171630859375,184238,0.055659908801317215,184339,0.0003,11,1352,186.86,241.03733133999998,9.155969619750977,0.6360868215560913,15369,,
-104.93093872070312,184669,0.058228202164173126,184770,0.0003,12,1356,185.7,240.95483499,38.818687438964844,0.46006375551223755,15386,,
-107.7529296875,184899,0.0580681748688221,185000,0.0003,,,,,7.611204147338867,-0.8416533470153809,,2837.0,4187.809927138605
-107.49118041992188,185603,0.05612948164343834,185704,0.0003,11,1360,187.37,243.50838665999999,13.981740951538086,0.3071787357330322,15567,,
-108.65875244140625,185899,0.057066623121500015,186000,0.0003,,,,,9.702653884887695,0.7795088291168213,,5160.8,8583.119795399565
-108.02865600585938,185960,0.05731027573347092,186061,0.0003,11,1364,184.9,240.70793093999998,24.78146743774414,-1.4678741693496704,15848,,
-105.71119689941406,186686,0.05615036562085152,186787,0.0003,11,1368,188.55,246.32783739,8.751570701599121,-0.24118581414222717,15873,,
-106.91072845458984,186899,0.05584913119673729,187000,0.0003,,,,,22.61035919189453,-0.5590861439704895,,1919.0,2744.382516792505
-105.6715316772461,187113,0.055160608142614365,187214,0.0003,11,1372,186.95,244.23417118000006,16.637657165527344,-0.6296197175979614,15993,,
-104.70660400390625,187726,0.05494120344519615,187827,0.0003,11,1376,187.12,245.34922262000003,12.153312683105469,0.45782750844955444,16016,,
-106.978759765625,187899,0.05556415393948555,188000,0.0003,,,,,15.226431846618652,-0.48388242721557617,,26015.6,42869.45417590543
-103.88557434082031,188471,0.054479025304317474,188572,0.0003,10,1380,184.67,242.34369998,16.566997528076172,0.1812138855457306,17353,,
-109.81241607666016,188899,0.05302789807319641,189000,0.0003,,,,,7.867621421813965,-0.6047022342681885,,2556.2,3854.0079238905405
-103.34314727783203,189232,0.05324040725827217,189333,0.0003,10,1384,189.62,249.79817102999996,13.082143783569336,1.047616720199585,17515,,
-108.21199798583984,189899,0.055926453322172165,190000,0.0003,,,,,9.20258617401123,0.12521910667419434,,6118.0,10374.83340843302
-103.60679626464844,190098,0.055639952421188354,190199,0.0003,10,1388,191.35,253.53650226000002,18.37122344970703,-0.1471644639968872,17858,,
-107.23258972167969,190899,0.05206017941236496,191000,0.0003,,,,,8.655990600585938,0.0924525111913681,,900.8,1064.9800340990719
-103.73719787597656,190943,0.05163343623280525,191044,0.0003,10,1392,187.89,250.36974021000006,20.822223663330078,-0.2864038348197937,17939,,
-105.88119506835938,191899,0.05370715260505676,192000,0.0003,,,,,32.024749755859375,0.6314460039138794,,10316.0,20011.443942241815
-102.82147216796875,192316,0.05196697264909744,192417,0.0003,10,1396,187.15,250.70135001999998,18.328950881958008,-0.07706144452095032,18507,,
-101.36044311523438,192711,0.05197810009121895,192812,0.0003,10,1400,184.72,248.15742773999997,33.58690643310547,0.28828251361846924,18523,,
-100.91734313964844,192899,0.05227196216583252,193000,0.0003,,,,,23.740520477294922,-0.47123661637306213,,3760.6,5448.994307039504
-105.0191650390625,193166,0.05275651067495346,193267,0.0003,10,1404,179.1,241.16883220999998,17.6844539642334,0.9562937021255493,18737,,
-103.12728881835938,193448,0.053085342049598694,193549,0.0003,10,1408,172.31,233.38750214,13.74226188659668,0.08247525244951248,18750,,
-105.50415802001953,193899,0.052161648869514465,194000,0.0003,,,,,36.973731994628906,-1.4492251873016357,,3735.6,5570.29515857373
-103.07527160644531,194426,0.04986171796917915,194527,0.0003,10,1412,177.77,241.30344343000004,9.747964859008789,-0.6396278738975525,18977,,
-103.07969665527344,194899,0.05176784470677376,195000,0.0003,,,,,11.801814079284668,0.2333846390247345,,31047.6,57398.00630916542
-104.26441955566406,195202,0.05167163535952568,195303,0.0003,9,1416,172.23,234.03348975000006,10.7864351272583,0.4559659957885742,20568,,
-102.38978576660156,195669,0.04963594302535057,195770,0.0003,9,1420,167.87,228.63114546999998,18.603479385375977,0.357566773891449,20586,,
-104.83060455322266,195899,0.049223072826862335,196000,0.0003,,,,,9.916886329650879,0.6824183464050293,,4045.8,6073.065317361083
-106.18873596191406,196712,0.05007238686084747,196813,0.0003,9,1424,171.78,234.02465356000002,60.659645080566406,-0.5431922674179077,20830,,
-104.31950378417969,196899,0.05032562464475632,197000,0.0003,,,,,18.38257598876953,0.003553539514541626,,48426.0,90366.61177028687
-104.69831085205078,197280,0.05139264464378357,197381,0.0003,8,1428,172.98,236.86022806999998,8.187572479248047,-0.013171389698982239,23285,,
-103.35890197753906,197838,0.05084766075015068,197939,0.0003,8,1432,172.69,236.35321617999998,16.069421768188477,0.248003751039505,23306,,
-104.01634216308594,197899,0.05051959678530693,198000,0.0003,,,,,17.52134895324707,0.38490474224090576,,30720.6,57794.54447916873
-101.47126770019531,198185,0.052176583558321,198286,0.0003,7,1436,171.96,235.44499251000002,8.74397087097168,-0.360654354095459,24868,,
-103.1754150390625,198899,0.04897316172719002,199000,0.0003,,,,,8.048381805419922,-1.2608790397644043,,3253.4,5032.621796217552
-102.44392395019531,198978,0.04843318462371826,199079,0.0003,7,1440,173.29,237.79916061999995,17.488239288330078,-0.4368087649345398,25066,,
-105.91490173339844,199650,0.04815549775958061,199751,0.0003,7,1444,175.46,240.88685908999997,11.649969100952148,-1.2891935110092163,25090,,
-103.653076171875,199899,0.045773763209581375,200000,0.0003,,,,,33.558502197265625,-0.1639384925365448,,1160.6,1556.3463337427936
-101.01273345947266,200110,0.04641542583703995,200211,0.0003,7,1448,172.54,236.28513773000003,11.065058708190918,0.5022352337837219,25173,,
-102.45677947998047,200407,0.047530051320791245,200508,0.0003,7,1452,161.69,220.82204179000001,7.31407356262207,-0.5310683846473694,25187,,
-102.96461486816406,200899,0.04902235418558121,201000,0.0003,,,,,19.218109130859375,-0.6108914613723755,,3552.6,5207.305026677826
-98.86283874511719,201057,0.04943396896123886,201158,0.0003,7,1456,163.88,223.18108161,18.009593963623047,0.10259975492954254,25395,,
-97.60258483886719,201841,0.049147460609674454,201942,0.0003,7,1460,162.38,221.14898802,53.30793762207031,-0.31213828921318054,25422,,
-101.41804504394531,201899,0.04932851344347,202000,0.0003,,,,,14.144576072692871,0.1735488921403885,,14237.2,24903.849567582707
-103.21830749511719,202199,0.0490308552980423,202300,0.0003,7,1464,162.39,220.75932524,11.7916259765625,-0.7095983028411865,26158,,
-100.81788635253906,202510,0.0477907769382,202611,0.0003,7,1468,158.24,213.91035977999996,11.151829719543457,0.9183554649353027,26172,,
-101.12117004394531,202899,0.04776507988572121,203000,0.0003,,,,,11.034991264343262,-1.0090101957321167,,41154.8,77983.82230132059
-96.35626220703125,203445,0.04591118171811104,203546,0.0003,7,1472,163.32,220.54570079000004,12.480613708496094,0.019609227776527405,28274,,
-100.33793640136719,203899,0.04734674468636513,204000,0.0003,,,,,8.48617172241211,0.14649520814418793,,906.4,1076.306203668113
-101.20304870605469,204300,0.047475043684244156,204401,0.0003,7,1476,165.74,223.52062308,30.91112518310547,0.7323238849639893,28355,,
-100.94710540771484,204838,0.04775899648666382,204939,0.0003,7,1480,163.67,220.28636458999998,9.56135082244873,-0.4586729407310486,28376,,
-100.27143859863281,204899,0.047129448503255844,205000,0.0003,,,,,31.076385498046875,-0.657299280166626,,557.4,584.3847390852382
-100.81160736083984,205831,0.04854421690106392,205932,0.0003,7,1484,165.99,221.36057972000003,10.107321739196777,0.8006308674812317,28444,,
-103.25579833984375,205899,0.048996519297361374,206000,0.0003,,,,,20.96450424194336,0.4208006262779236,,4223.6,7093.380278723498
-99.10771179199219,206245,0.04851749911904335,206346,0.0003,7,1488,161.47,214.33338260999997,38.72258377075195,-0.11041556298732758,28679,,
-101.42090606689453,206899,0.04866161569952965,207000,0.0003,,,,,7.492013931274414,-0.871570885181427,,567.6,608.7308791512402
-99.33297729492188,207562,0.04729059711098671,207663,0.0003,7,1492,166.19,220.63326724,32.99662780761719,0.6051368713378906,28757,,
-98.90544891357422,207851,0.04632033035159111,207952,0.0003,7,1496,155.35,205.92049058999999,26.840293884277344,-0.03839707374572754,28770,,
-100.80677795410156,207899,0.04614129662513733,208000,0.0003,,,,,11.790746688842773,-0.22114573419094086,,102658.6,176546.77553417897
-99.03062438964844,208899,0.04601103439927101,209000,0.0003,,,,,8.377806663513184,-0.8085635900497437,,624.0,862.3673075394257
-101.80532836914062,208958,0.04572650045156479,209059,0.0003,6,1500,162.47,215.40917209,8.370023727416992,0.12605181336402893,33998,,
-99.98614501953125,209701,0.04610303044319153,209802,0.0003,6,1504,165.35,218.90535206000004,9.819097518920898,-0.7963306903839111,34024,,
-97.54205322265625,209899,0.04532760754227638,210000,0.0003,,,,,15.424894332885742,1.1148059368133545,,1448.6,1989.7551728733736
-102.95098876953125,210845,0.04627428948879242,210946,0.0003,6,1508,173.97,231.05327135,16.845069885253906,-1.2018563747406006,34141,,
-98.6299819946289,210899,0.04669179394841194,211000,0.0003,,,,,17.294559478759766,0.27248233556747437,,187893.2,374490.3368714672
-99.31979370117188,211479,0.046221498399972916,211580,0.0003,4,1512,170.53,226.49419372000003,8.469597816467285,0.6013006567955017,43593,,
-99.05867767333984,211821,0.0474383719265461,211922,0.0003,4,1516,166.19,221.42444156,7.669663429260254,0.19660666584968567,43608,,
-97.67916870117188,211899,0.047538481652736664,212000,0.0003,,,,,20.125858306884766,0.4933302402496338,,7890.2,12005.986815753387
-97.39386749267578,212509,0.04836254566907883,212610,0.0003,4,1520,168.4,224.44625817000005,14.840303421020508,0.5889503359794617,44035,,
-99.13998413085938,212899,0.04759511724114418,213000,0.0003,,,,,8.260326385498047,0.8237563371658325,,39084.0,67798.78465185982
-95.5833969116211,213211,0.04938855394721031,213312,0.0003,4,1524,164.99,219.46886229,7.21926212310791,0.6671442985534668,46028,,
-97.35294342041016,213899,0.04666230455040932,214000,0.0003,,,,,14.929920196533203,0.3392438292503357,,15367.4,29472.08887770543
-98.9006576538086,214336,0.0470304898917675,214437,0.0003,4,1528,170.56,227.7079714,25.476734161376953,0.40153470635414124,46843,,
-94.30167388916016,214899,0.046959083527326584,215000,0.0003,,,,,10.772430419921875,0.543926477432251,,83696.6,133829.42914656148
-98.60745239257812,214985,0.04679257050156593,215086,0.0003,4,1532,171.47,229.38251525000004,14.296524047851562,-0.3875981867313385,51073,,
-95.09321594238281,215410,0.047214169055223465,215511,0.0003,4,1536,172.25,230.66413167,12.07369613647461,0.012394815683364868,51090,,
-100.0829849243164,215857,0.04710471257567406,215958,0.0003,4,1540,168.79,226.33810173999998,6.783241271972656,-0.2688150107860565,51107,,
-98.01773071289062,215899,0.04709284380078316,216000,0.0003,,,,,10.193546295166016,-0.2506263852119446,,26743.2,45774.53901827396
-95.34815216064453,216271,0.04891141131520271,216372,0.0003,4,1544,166.21,222.45535161000004,8.607521057128906,0.40079814195632935,52473,,
-100.73757934570312,216720,0.04755404591560364,216821,0.0003,4,1548,166.1,223.27988286000004,12.624600410461426,-0.29666101932525635,52491,,
-97.502197265625,216899,0.04774586856365204,217000,0.0003,,,,,11.539979934692383,0.08312678337097168,,111235.6,200811.52777298054
-98.32754516601562,217213,0.047651924192905426,217314,0.0003,3,1552,168.06,226.16138676999998,31.527204513549805,-0.5114267468452454,58099,,
-97.07649230957031,217899,0.047340646386146545,218000,0.0003,,,,,8.52216911315918,-0.5231313705444336,,59567.8,111720.15674069218
-95.5528564453125,218066,0.04671066626906395,218167,0.0003,3,1556,170.09,229.7882283,8.274638175964355,-0.6679160594940186,61126,,
-95.0391616821289,218624,0.046285711228847504,218725,0.0003,3,1560,167.83,227.33464297000003,13.040274620056152,0.10781026631593704,61146,,
-95.59237670898438,218899,0.04599272832274437,219000,0.0003,,,,,7.990934371948242,0.7815682888031006,,48082.2,82765.64604614789
-99.8537826538086,219378,0.04541481286287308,219479,0.0003,3,1564,171.79,233.9663348,36.81256866455078,-0.12015566974878311,63593,,
-95.78912353515625,219884,0.045838262885808945,219985,0.0003,3,1568,173.74,237.42599915000002,49.253997802734375,-0.09515193104743958,63612,,
-94.83336639404297,219899,0.04588565230369568,220000,0.0003,,,,,8.530591011047363,0.561988353729248,,3662.4,5206.185229963516
-96.57350158691406,220411,0.04691630229353905,220512,0.0003,3,1572,169.66,232.16513564000002,17.078943252563477,0.49273115396499634,63823,,
-97.54524230957031,220899,0.04500851035118103,221000,0.0003,,,,,26.732757568359375,0.6247735619544983,,7168.8,10615.446250733637
-95.91817474365234,221324,0.04538843035697937,221425,0.0003,3,1576,170.24,233.04485371,6.48693323135376,-0.44080883264541626,64221,,
